trip_id,route_id,physical_mode_id,dataset_id,service_id,trip_headsign,trip_short_name,block_id,company_id,trip_property_id,geometry_id,journey_pattern_id
113391446-1_175806,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113441397-1_181902,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113497179-1_174741,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113756795-1_216288,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113557386-1_18871,810:B,Train,default_dataset,1000,SOME,,,741,1,,
113756745-1_216238,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113596961-1_13345,800:E,Train,default_dataset,1000,HONY,,,741,1,,
113755549-1_214740,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113564801-1_25286,800:D,Train,default_dataset,1000,JOVA,,,741,1,,
113491097-1_218677,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113759620-1_206216,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113479838-1_176616,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113259376-1_210107,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113244616-1_209712,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113392189-1_177347,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113757506-1_204330,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113564628-1_24940,800:D,Train,default_dataset,1000,BOVO,,,741,1,,
113756435-1_216161,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113484104-1_195983,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113483573-1_195594,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113482377-1_178401,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113573121-1_13007,800:E,Train,default_dataset,1000,COHI,,,741,1,,
113752165-1_196969,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113259385-1_210116,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113497731-1_175381,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113242849-1_208362,100110007:7,Metro,default_dataset,1000,Villejuif-Louis Aragon,,,439,,,
113503326-1_201088,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113392220-1_175986,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113554335-1_29767,800:C,Train,default_dataset,1000,NORA,,,741,1,,
113474644-1_206479,100110103:3B,Metro,default_dataset,1000,Gambetta,,,439,,,
113569722-1_13852,800:E,Train,default_dataset,1000,HOVE,,,741,1,,
113198780-1_201425,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113426036-1_216530,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113755557-1_214748,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113758166-1_204619,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113555082-1_19401,810:B,Train,default_dataset,1000,EPAU,,,741,1,,
113503021-1_200783,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113484220-1_196099,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113491147-1_218727,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113501735-1_199541,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113495193-1_184101,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113501908-1_199714,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113503232-1_200994,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113400096-1_193616,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113569794-1_13897,800:E,Train,default_dataset,1000,HOVE,,,741,1,,
113441409-1_181907,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113554592-1_31635,800:C,Train,default_dataset,1000,DEBO,,,741,1,,
113259913-1_210912,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113752361-1_197155,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113759598-1_206194,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113558329-1_22253,810:A,Train,default_dataset,1000,NEGE,,,741,1,,
113450236-1_174100,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113497000-1_174562,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113400542-1_195001,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113441461-1_181932,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113483071-1_194651,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113758729-1_205812,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113755588-1_214779,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113480889-1_177024,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113495277-1_184185,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113252218-1_202103,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113484056-1_195936,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113259414-1_210145,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113241434-1_212010,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113198252-1_201333,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113253054-1_203099,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113489944-1_217389,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113495142-1_184050,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113753882-1_198696,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113498104-1_175564,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113497165-1_174727,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113502094-1_199900,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113559355-1_24142,800:D,Train,default_dataset,1000,ZACO,,,741,1,,
113483179-1_194759,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113242474-1_213210,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113434101-1_191686,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113498154-1_175614,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113697910-1_197731,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113555188-1_19420,810:B,Train,default_dataset,1000,EVAL,,,741,1,,
113554908-1_19322,810:B,Train,default_dataset,1000,EPAU,,,741,1,,
113753098-1_197471,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113758282-1_204735,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113556719-1_22280,810:A,Train,default_dataset,1000,QIKI,,,741,1,,
113556252-1_22828,800:D,Train,default_dataset,1000,LOPE,,,741,1,,
113400553-1_193659,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113480903-1_177038,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113495187-1_184095,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113556966-1_21583,810:A,Train,default_dataset,1000,ZUPE,,,741,1,,
113556242-1_22819,800:D,Train,default_dataset,1000,LOPE,,,741,1,,
113503955-1_206806,100110103:3B,Metro,default_dataset,1000,Gambetta,,,439,,,
113758945-1_205919,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113242821-1_208334,100110007:7,Metro,default_dataset,1000,Villejuif-Louis Aragon,,,439,,,
113441393-1_181900,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113492152-1_192376,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113563049-1_23032,800:D,Train,default_dataset,1000,VUPA,,,741,1,,
113482989-1_194570,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113559064-1_21669,810:A,Train,default_dataset,1000,ZVAL,,,741,1,,
113557400-1_18880,810:B,Train,default_dataset,1000,SOME,,,741,1,,
113502980-1_200742,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113503231-1_200993,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113483143-1_194723,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113492188-1_192412,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113160833-1_211178,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113498139-1_175599,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113480499-1_176928,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113495729-1_173223,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113400680-1_195058,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113241254-1_211936,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113481764-1_178202,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113167031-1_207898,100110007:7,Metro,default_dataset,1000,Villejuif-Louis Aragon,,,439,,,
113586496-1_22725,800:D,Train,default_dataset,1000,JAVA,,,741,1,,
113242477-1_213213,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113560687-1_23064,800:D,Train,default_dataset,1000,VOPA,,,741,1,,
113708005-1_213637,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113697975-1_196422,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113753146-1_197519,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113501759-1_199565,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113252941-1_202986,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113496307-1_173949,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113242862-1_208375,100110007:7,Metro,default_dataset,1000,Villejuif-Louis Aragon,,,439,,,
113480531-1_176953,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113496344-1_173986,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113561627-1_22125,810:A,Train,default_dataset,1000,OVAL,,,741,1,,
113482331-1_178355,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113441558-1_183217,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113503251-1_201013,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113504336-1_207478,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113490949-1_218529,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113490078-1_217523,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113259436-1_210167,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113259932-1_210931,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113707911-1_213599,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113483037-1_194617,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113759715-1_206311,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113501891-1_199697,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113392180-1_175973,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113497018-1_174580,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113484039-1_195919,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113498197-1_175657,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113161455-1_212315,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113560287-1_18655,810:B,Train,default_dataset,1000,ERIO,,,741,1,,
113501793-1_199599,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113441451-1_181927,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113243467-1_208745,100110007:7,Metro,default_dataset,1000,Mairie d'Ivry,,,439,,,
113755635-1_214826,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113242456-1_213192,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113484140-1_196019,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113557274-1_18809,810:B,Train,default_dataset,1000,SOME,,,741,1,,
113753052-1_197425,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113573829-1_30189,800:C:Bus,Bus,default_dataset,1000,GARE D'AUSTERLITZ,,,741,1,,
113755574-1_214765,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113556917-1_21559,810:A,Train,default_dataset,1000,ZULI,,,741,1,,
113474533-1_207177,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113492964-1_193473,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113495195-1_184103,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113400703-1_193722,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113391678-1_175882,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113492134-1_192358,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113494141-1_182883,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113755617-1_214808,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113242113-1_213016,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113166676-1_208834,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113497280-1_174842,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113564250-1_21038,810:A,Train,default_dataset,1000,NICO,,,741,1,,
113570022-1_13230,800:E,Train,default_dataset,1000,VOHE,,,741,1,,
113392041-1_177285,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113697993-1_196430,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113259449-1_210180,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113441678-1_183255,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113400699-1_193720,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113252088-1_201973,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113241507-1_212083,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113490024-1_217469,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113491055-1_218635,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113480907-1_177042,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113242938-1_208451,100110007:7,Metro,default_dataset,1000,Villejuif-Louis Aragon,,,439,,,
113698025-1_196444,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113555608-1_18729,810:B,Train,default_dataset,1000,INKE,,,741,1,,
113554695-1_17244,810:B,Train,default_dataset,1000,PILE,,,741,1,,
113497216-1_174778,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113434061-1_191667,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113489960-1_217405,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113243893-1_209238,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113244570-1_209666,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113496130-1_173772,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113758317-1_204770,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113758254-1_204707,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113557597-1_19040,810:B,Train,default_dataset,1000,ILOU,,,741,1,,
113566765-1_23980,800:D,Train,default_dataset,1000,ROPE,,,741,1,,
113495205-1_184113,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113259566-1_210297,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113198249-1_201332,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113563040-1_23023,800:D,Train,default_dataset,1000,VUPA,,,741,1,,
113559128-1_25539,800:D,Train,default_dataset,1000,FACA,,,741,1,,
113564221-1_21356,810:A,Train,default_dataset,1000,BORA,,,741,1,,
113554328-1_29760,800:C,Train,default_dataset,1000,NORA,,,741,1,,
113554491-1_32002,800:C,Train,default_dataset,1000,CIME,,,741,1,,
113243468-1_208746,100110007:7,Metro,default_dataset,1000,Mairie d'Ivry,,,439,,,
113253011-1_203056,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113426208-1_216556,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113497273-1_174835,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113242813-1_208326,100110007:7,Metro,default_dataset,1000,Villejuif-Louis Aragon,,,439,,,
113479843-1_176621,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113480240-1_176841,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113502106-1_199912,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113581688-1_25399,800:D:Bus,Bus,default_dataset,1000,GARE DE CORBEIL ESSONNES,,,741,1,,
113758191-1_204644,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113484166-1_196045,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113167085-1_208864,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113489882-1_217327,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113757476-1_204300,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113392036-1_175916,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113707942-1_215215,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113503358-1_201120,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113557087-1_25902,800:D,Train,default_dataset,1000,ROPE,,,741,1,,
113503191-1_200953,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113556427-1_20851,810:A,Train,default_dataset,1000,NANI,,,741,1,,
113392114-1_175948,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113503115-1_200877,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113697539-1_196370,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113503359-1_201121,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113433707-1_191562,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113494153-1_182895,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113501436-1_199242,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113575525-1_25378,800:D,Train,default_dataset,1000,ROSA,,,741,1,,
113446269-1_172750,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113756790-1_216283,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113489854-1_217299,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113565910-1_23933,800:D,Train,default_dataset,1000,ROPO,,,741,1,,
113244510-1_209606,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113242091-1_212994,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113756734-1_216227,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
